ts_utc,lat,lon,sog,cog,mmsi,vessel_type
2025-08-21T17:18:00Z,1.6,104.2,13.3,028,563123456,Container
2025-08-21T17:21:00Z,1.6,104.2,13.2,027,563123456,Container
2025-08-21T17:24:00Z,1.6,104.2,12.9,026,563123456,Container
2025-08-21T17:27:00Z,1.6,104.2,13.2,026,563123456,Container
2025-08-21T17:30:00Z,1.6,104.2,13.1,030,563123456,Container
2025-08-21T17:33:00Z,1.6,104.2,13.3,031,563123456,Container
2025-08-21T17:36:00Z,1.6,104.2,12.7,029,563123456,Container
2025-08-21T17:39:00Z,1.6,104.2,12.4,034,563123456,Container
2025-08-21T17:42:00Z,1.6,104.2,12.0,039,563123456,Container
2025-08-21T17:45:00Z,1.6,104.2,11.8,039,563123456,Container
2025-08-21T17:48:00Z,1.6,104.2,12.1,042,563123456,Container
2025-08-21T17:51:00Z,1.6,104.2,12.4,046,563123456,Container
2025-08-21T17:54:00Z,1.6,104.2,12.2,048,563123456,Container
2025-08-21T17:57:00Z,1.6,104.2,11.1,050,563123456,Container
2025-08-21T18:00:00Z,1.6,104.2,10.9,054,563123456,Container
2025-08-21T18:03:00Z,1.6,104.2,10.7,050,563123456,Container
2025-08-21T18:06:00Z,1.6,104.2,10.1,052,563123456,Container
2025-08-21T18:09:00Z,1.6,104.2,10.4,054,563123456,Container
2025-08-21T18:12:00Z,1.6,104.2,10.8,058,563123456,Container
2025-08-21T18:15:00Z,1.6,104.2,10.8,061,563123456,Container
2025-08-21T18:18:00Z,1.6,104.2,10.7,058,563123456,Container
2025-08-21T18:21:00Z,1.6,104.2,11.2,054,563123456,Container
2025-08-21T18:24:00Z,1.6,104.2,11.6,055,563123456,Container
2025-08-21T18:27:00Z,1.6,104.2,11.9,058,563123456,Container
2025-08-21T18:30:00Z,1.6,104.2,12.3,056,563123456,Container
2025-08-21T18:33:00Z,1.6,104.2,12.3,051,563123456,Container
2025-08-21T18:36:00Z,1.6,104.2,12.1,049,563123456,Container
2025-08-21T18:39:00Z,1.6,104.2,12.1,048,563123456,Container
2025-08-21T18:42:00Z,1.6,104.2,12.2,044,563123456,Container
2025-08-21T18:45:00Z,1.6,104.2,12.2,039,563123456,Container
2025-08-21T18:48:00Z,1.6,104.2,11.5,039,563123456,Container
2025-08-21T18:51:00Z,1.6,104.2,11.9,035,563123456,Container
2025-08-21T18:54:00Z,1.6,104.2,12.3,033,563123456,Container
2025-08-21T18:57:00Z,1.6,104.2,11.9,037,563123456,Container
2025-08-21T19:00:00Z,1.6,104.2,12.4,037,563123456,Container
2025-08-21T19:03:00Z,1.6,104.2,12.1,038,563123456,Container
2025-08-21T19:06:00Z,1.6,104.2,11.9,040,563123456,Container
2025-08-21T19:09:00Z,1.6,104.2,12.1,045,563123456,Container
2025-08-21T19:12:00Z,1.6,104.2,12.1,045,563123456,Container
2025-08-21T19:15:00Z,1.6,104.2,11.9,043,563123456,Container
2025-08-21T19:18:00Z,1.6,104.2,11.9,039,563123456,Container
2025-08-21T19:21:00Z,1.6,104.2,12.7,036,563123456,Container
2025-08-21T19:24:00Z,1.6,104.2,12.3,032,563123456,Container
2025-08-21T19:27:00Z,1.6,104.2,12.2,036,563123456,Container
2025-08-21T19:30:00Z,1.6,104.2,12.6,035,563123456,Container
2025-08-21T19:33:00Z,1.6,104.2,12.6,032,563123456,Container
2025-08-21T19:36:00Z,1.6,104.2,12.7,037,563123456,Container
2025-08-21T19:39:00Z,1.6,104.2,12.6,036,563123456,Container
2025-08-21T19:42:00Z,1.6,104.2,12.6,035,563123456,Container
2025-08-21T19:45:00Z,1.6,104.2,12.7,038,563123456,Container
2025-08-21T19:48:00Z,1.6,104.2,12.6,036,563123456,Container
2025-08-21T19:51:00Z,1.6,104.2,13.0,031,563123456,Container
2025-08-21T19:54:00Z,1.6,104.2,13.7,035,563123456,Container
2025-08-21T19:57:00Z,1.6,104.2,13.8,030,563123456,Container
2025-08-21T20:00:00Z,1.6,104.2,13.7,032,563123456,Container
2025-08-21T20:03:00Z,1.6,104.2,13.6,035,563123456,Container
2025-08-21T20:06:00Z,1.6,104.2,14.1,032,563123456,Container
2025-08-21T20:09:00Z,1.6,104.2,13.9,033,563123456,Container
2025-08-21T20:12:00Z,1.6,104.2,14.1,029,563123456,Container
2025-08-21T20:15:00Z,1.6,104.2,14.2,027,563123456,Container
2025-08-21T20:18:00Z,1.6,104.2,14.1,029,563123456,Container
2025-08-21T20:21:00Z,1.6,104.2,13.3,034,563123456,Container
2025-08-21T20:24:00Z,1.6,104.2,13.1,035,563123456,Container
2025-08-21T20:27:00Z,1.6,104.2,12.3,031,563123456,Container
2025-08-21T20:30:00Z,1.6,104.2,12.4,035,563123456,Container
2025-08-21T20:33:00Z,1.6,104.2,12.4,039,563123456,Container
2025-08-21T20:36:00Z,1.6,104.2,12.6,038,563123456,Container
2025-08-21T20:39:00Z,1.6,104.2,12.2,039,563123456,Container
2025-08-21T20:42:00Z,1.6,104.2,12.5,042,563123456,Container
2025-08-21T20:45:00Z,1.6,104.2,12.1,045,563123456,Container
2025-08-21T20:48:00Z,1.6,104.2,12.5,040,563123456,Container
2025-08-21T20:51:00Z,1.6,104.2,12.6,040,563123456,Container
2025-08-21T20:54:00Z,1.6,104.2,11.9,042,563123456,Container
2025-08-21T20:57:00Z,1.6,104.2,11.0,042,563123456,Container
2025-08-21T21:00:00Z,1.6,104.2,10.8,047,563123456,Container
2025-08-21T21:03:00Z,1.6,104.2,10.7,048,563123456,Container
2025-08-21T21:06:00Z,1.6,104.2,10.3,044,563123456,Container
2025-08-21T21:09:00Z,1.6,104.2,10.4,040,563123456,Container
2025-08-21T21:12:00Z,1.6,104.2,10.4,042,563123456,Container
2025-08-21T21:15:00Z,1.6,104.2,10.4,041,563123456,Container
2025-08-21T21:18:00Z,1.6,104.2,10.1,046,563123456,Container
2025-08-21T21:21:00Z,1.6,104.2,10.2,045,563123456,Container
2025-08-21T21:24:00Z,1.6,104.2,10.6,050,563123456,Container
2025-08-21T21:27:00Z,1.6,104.2,10.6,047,563123456,Container
2025-08-21T21:30:00Z,1.6,104.2,11.1,045,563123456,Container
2025-08-21T21:33:00Z,1.6,104.2,10.9,045,563123456,Container
2025-08-21T21:36:00Z,1.6,104.2,11.3,040,563123456,Container
2025-08-21T21:39:00Z,1.6,104.2,11.5,037,563123456,Container
2025-08-21T21:42:00Z,1.6,104.2,11.7,040,563123456,Container
2025-08-21T21:45:00Z,1.6,104.2,11.8,035,563123456,Container
2025-08-21T21:48:00Z,1.6,104.2,12.1,039,563123456,Container
2025-08-21T21:51:00Z,1.6,104.2,11.9,038,563123456,Container
2025-08-21T21:54:00Z,1.6,104.2,11.9,043,563123456,Container
2025-08-21T21:57:00Z,1.6,104.2,11.8,042,563123456,Container
2025-08-21T22:00:00Z,1.6,104.2,11.3,041,563123456,Container
2025-08-21T22:03:00Z,1.6,104.2,11.5,045,563123456,Container
2025-08-21T22:06:00Z,1.6,104.2,11.6,044,563123456,Container
2025-08-21T22:09:00Z,1.6,104.2,11.4,047,563123456,Container
2025-08-21T22:12:00Z,1.6,104.2,11.6,042,563123456,Container
2025-08-21T22:15:00Z,1.6,104.2,11.4,047,563123456,Container
2025-08-21T22:18:00Z,1.6,104.2,11.9,048,563123456,Container
2025-08-21T22:21:00Z,1.6,104.2,12.2,049,563123456,Container
2025-08-21T22:24:00Z,1.6,104.2,12.2,047,563123456,Container
2025-08-21T22:27:00Z,1.6,104.2,11.8,047,563123456,Container
2025-08-21T22:30:00Z,1.6,104.2,11.8,051,563123456,Container
2025-08-21T22:33:00Z,1.6,104.2,12.0,056,563123456,Container
2025-08-21T22:36:00Z,1.6,104.2,11.9,051,563123456,Container
2025-08-21T22:39:00Z,1.6,104.2,12.2,046,563123456,Container
2025-08-21T22:42:00Z,1.6,104.2,12.6,047,563123456,Container
2025-08-21T22:45:00Z,1.6,104.2,12.7,045,563123456,Container
2025-08-21T22:48:00Z,1.6,104.2,12.6,041,563123456,Container
2025-08-21T22:51:00Z,1.6,104.2,13.0,042,563123456,Container
2025-08-21T22:54:00Z,1.6,104.2,11.9,039,563123456,Container
2025-08-21T22:57:00Z,1.6,104.2,12.2,036,563123456,Container
2025-08-21T23:00:00Z,1.6,104.2,12.8,037,563123456,Container
2025-08-21T23:03:00Z,1.6,104.2,13.0,036,563123456,Container
2025-08-21T23:06:00Z,1.6,104.2,13.0,039,563123456,Container
2025-08-21T23:09:00Z,1.6,104.2,13.4,037,563123456,Container
2025-08-21T23:12:00Z,1.6,104.2,13.7,034,563123456,Container
2025-08-21T23:15:00Z,1.6,104.2,13.4,029,563123456,Container
2025-08-21T23:18:00Z,1.6,104.2,13.4,029,563123456,Container
2025-08-21T23:21:00Z,1.6,104.2,12.8,026,563123456,Container
2025-08-21T23:24:00Z,1.6,104.2,12.5,023,563123456,Container
2025-08-21T23:27:00Z,1.6,104.2,12.6,019,563123456,Container
2025-08-21T23:30:00Z,1.6,104.2,12.6,023,563123456,Container
2025-08-21T23:33:00Z,1.6,104.2,12.5,024,563123456,Container
2025-08-21T23:36:00Z,1.6,104.2,12.6,024,563123456,Container
2025-08-21T23:39:00Z,1.6,104.2,13.3,028,563123456,Container
2025-08-21T23:42:00Z,1.6,104.2,13.2,027,563123456,Container
2025-08-21T23:45:00Z,1.6,104.2,12.7,030,563123456,Container
2025-08-21T23:48:00Z,1.6,104.2,13.2,032,563123456,Container
2025-08-21T23:51:00Z,1.6,104.2,12.6,033,563123456,Container
2025-08-21T23:54:00Z,1.6,104.2,12.9,034,563123456,Container
2025-08-21T23:57:00Z,1.6,104.2,12.9,033,563123456,Container
2025-08-22T00:00:00Z,1.6,104.2,13.7,038,563123456,Container
2025-08-22T00:03:00Z,1.6,104.2,12.5,033,563123456,Container
2025-08-22T00:06:00Z,1.6,104.2,13.1,035,563123456,Container
2025-08-22T00:09:00Z,1.6,104.2,12.8,035,563123456,Container
2025-08-22T00:12:00Z,1.6,104.2,13.1,032,563123456,Container
2025-08-22T00:15:00Z,1.6,104.2,13.6,037,563123456,Container
2025-08-22T00:18:00Z,1.6,104.2,13.6,042,563123456,Container
2025-08-22T00:21:00Z,1.6,104.2,13.1,040,563123456,Container
2025-08-22T00:24:00Z,1.6,104.2,13.2,043,563123456,Container
2025-08-22T00:27:00Z,1.6,104.2,12.9,043,563123456,Container
2025-08-22T00:30:00Z,1.6,104.2,13.2,038,563123456,Container
2025-08-22T00:33:00Z,1.6,104.2,13.1,041,563123456,Container
2025-08-22T00:36:00Z,1.6,104.2,13.2,041,563123456,Container
2025-08-22T00:39:00Z,1.6,104.2,13.8,039,563123456,Container
2025-08-22T00:42:00Z,1.6,104.2,14.3,036,563123456,Container
2025-08-22T00:45:00Z,1.6,104.2,14.1,041,563123456,Container
2025-08-22T00:48:00Z,1.6,104.2,14.1,042,563123456,Container
2025-08-22T00:51:00Z,1.6,104.2,14.5,041,563123456,Container
2025-08-22T00:54:00Z,1.6,104.2,14.7,039,563123456,Container
2025-08-22T00:57:00Z,1.6,104.2,14.9,036,563123456,Container
2025-08-22T01:00:00Z,1.6,104.2,15.0,033,563123456,Container
2025-08-22T01:03:00Z,1.6,104.2,15.2,032,563123456,Container
2025-08-22T01:06:00Z,1.6,104.2,15.3,034,563123456,Container
2025-08-22T01:09:00Z,1.6,104.2,15.6,037,563123456,Container
2025-08-22T01:12:00Z,1.6,104.2,15.6,033,563123456,Container
2025-08-22T01:15:00Z,1.6,104.2,15.9,029,563123456,Container
2025-08-22T01:18:00Z,1.6,104.2,15.5,033,563123456,Container
2025-08-22T01:21:00Z,1.6,104.2,15.7,031,563123456,Container
2025-08-22T01:24:00Z,1.6,104.2,15.5,026,563123456,Container
2025-08-22T01:27:00Z,1.6,104.2,14.9,023,563123456,Container
2025-08-22T01:30:00Z,1.6,104.2,14.9,025,563123456,Container
2025-08-22T01:33:00Z,1.6,104.2,15.1,027,563123456,Container
2025-08-22T01:36:00Z,1.6,104.2,15.6,022,563123456,Container
2025-08-22T01:39:00Z,1.6,104.2,15.7,022,563123456,Container
2025-08-22T01:42:00Z,1.6,104.2,14.9,022,563123456,Container
2025-08-22T01:45:00Z,1.6,104.2,14.5,026,563123456,Container
2025-08-22T01:48:00Z,1.6,104.2,14.2,028,563123456,Container
2025-08-22T01:51:00Z,1.6,104.2,13.8,026,563123456,Container
2025-08-22T01:54:00Z,1.6,104.2,14.3,028,563123456,Container
2025-08-22T01:57:00Z,1.6,104.2,13.6,033,563123456,Container
2025-08-22T02:00:00Z,1.6,104.2,13.6,029,563123456,Container
2025-08-22T02:03:00Z,1.6,104.2,13.6,031,563123456,Container
2025-08-22T02:06:00Z,1.6,104.2,13.4,027,563123456,Container
2025-08-22T02:09:00Z,1.6,104.2,13.5,032,563123456,Container
2025-08-22T02:12:00Z,1.6,104.2,13.6,032,563123456,Container
2025-08-22T02:15:00Z,1.6,104.2,14.4,028,563123456,Container
2025-08-22T02:18:00Z,1.6,104.2,14.9,025,563123456,Container
2025-08-22T02:21:00Z,1.6,104.2,14.8,020,563123456,Container
2025-08-22T02:24:00Z,1.6,104.2,14.6,022,563123456,Container
2025-08-22T02:27:00Z,1.6,104.2,14.9,025,563123456,Container
2025-08-22T02:30:00Z,1.6,104.2,14.9,023,563123456,Container
2025-08-22T02:33:00Z,1.6,104.2,14.9,022,563123456,Container
2025-08-22T02:36:00Z,1.6,104.2,15.2,024,563123456,Container
2025-08-22T02:39:00Z,1.6,104.2,14.8,025,563123456,Container
2025-08-22T02:42:00Z,1.6,104.2,15.3,026,563123456,Container
2025-08-22T02:45:00Z,1.6,104.2,14.9,027,563123456,Container
2025-08-22T02:48:00Z,1.6,104.2,14.6,031,563123456,Container
2025-08-22T02:51:00Z,1.6,104.2,15.0,036,563123456,Container
2025-08-22T02:54:00Z,1.6,104.2,15.3,035,563123456,Container
2025-08-22T02:57:00Z,1.6,104.2,14.8,031,563123456,Container
2025-08-22T03:00:00Z,1.6,104.2,14.2,027,563123456,Container
2025-08-22T03:03:00Z,1.6,104.2,13.7,022,563123456,Container
2025-08-22T03:06:00Z,1.6,104.2,14.2,027,563123456,Container
2025-08-22T03:09:00Z,1.6,104.2,14.2,031,563123456,Container
2025-08-22T03:12:00Z,1.6,104.2,14.2,030,563123456,Container
2025-08-22T03:15:00Z,1.6,104.2,13.8,030,563123456,Container
2025-08-22T03:18:00Z,1.6,104.2,13.8,030,563123456,Container
2025-08-22T03:21:00Z,1.6,104.2,13.8,030,563123456,Container
2025-08-22T03:24:00Z,1.6,104.2,13.9,029,563123456,Container
2025-08-22T03:27:00Z,1.6,104.2,13.6,031,563123456,Container
2025-08-22T03:30:00Z,1.6,104.2,12.7,034,563123456,Container
2025-08-22T03:33:00Z,1.6,104.2,12.3,036,563123456,Container
2025-08-22T03:36:00Z,1.6,104.2,12.2,038,563123456,Container
2025-08-22T03:39:00Z,1.6,104.2,12.3,043,563123456,Container
2025-08-22T03:42:00Z,1.6,104.2,12.9,047,563123456,Container
2025-08-22T03:45:00Z,1.6,104.2,12.8,042,563123456,Container
2025-08-22T03:48:00Z,1.6,104.2,12.6,044,563123456,Container
2025-08-22T03:51:00Z,1.6,104.2,12.9,048,563123456,Container
2025-08-22T03:54:00Z,1.6,104.2,12.9,045,563123456,Container
2025-08-22T03:57:00Z,1.6,104.2,13.2,045,563123456,Container
2025-08-22T04:00:00Z,1.6,104.2,13.6,049,563123456,Container
2025-08-22T04:03:00Z,1.6,104.2,13.6,054,563123456,Container
2025-08-22T04:06:00Z,1.6,104.2,13.7,056,563123456,Container
2025-08-22T04:09:00Z,1.6,104.2,13.6,057,563123456,Container
2025-08-22T04:12:00Z,1.6,104.2,13.1,060,563123456,Container
2025-08-22T04:15:00Z,1.6,104.2,13.0,062,563123456,Container
2025-08-22T04:18:00Z,1.6,104.2,12.3,062,563123456,Container
2025-08-22T04:21:00Z,1.6,104.2,13.0,063,563123456,Container
2025-08-22T04:24:00Z,1.6,104.2,13.1,065,563123456,Container
2025-08-22T04:27:00Z,1.6,104.2,13.0,070,563123456,Container
2025-08-22T04:30:00Z,1.6,104.2,12.9,071,563123456,Container
2025-08-22T04:33:00Z,1.6,104.2,13.7,076,563123456,Container
2025-08-22T04:36:00Z,1.6,104.2,14.2,080,563123456,Container
2025-08-22T04:39:00Z,1.6,104.2,14.4,082,563123456,Container
2025-08-22T04:42:00Z,1.6,104.2,15.4,079,563123456,Container
2025-08-22T04:45:00Z,1.6,104.2,16.0,074,563123456,Container
2025-08-22T04:48:00Z,1.6,104.2,16.3,069,563123456,Container
2025-08-22T04:51:00Z,1.6,104.2,16.5,070,563123456,Container
2025-08-22T04:54:00Z,1.6,104.2,16.8,073,563123456,Container
2025-08-22T04:57:00Z,1.6,104.2,16.9,069,563123456,Container
2025-08-20T03:01:00Z,1.276,103.706,5.5,195,563234567,Tanker
2025-08-20T03:04:00Z,1.274,103.705,5.0,200,563234567,Tanker
2025-08-20T03:07:00Z,1.272,103.704,4.7,195,563234567,Tanker
2025-08-20T03:10:00Z,1.27,103.703,4.4,194,563234567,Tanker
2025-08-20T03:13:00Z,1.268,103.703,4.2,192,563234567,Tanker
2025-08-20T03:16:00Z,1.266,103.702,4.0,193,563234567,Tanker
2025-08-20T03:19:00Z,1.265,103.702,3.5,197,563234567,Tanker
2025-08-20T03:22:00Z,1.264,103.701,3.3,199,563234567,Tanker
2025-08-20T03:25:00Z,1.263,103.701,3.4,194,563234567,Tanker
2025-08-20T03:28:00Z,1.261,103.701,3.2,196,563234567,Tanker
2025-08-20T03:31:00Z,1.258,103.7,3.3,198,563234567,Tanker
2025-08-20T03:34:00Z,1.257,103.7,3.1,201,563234567,Tanker
2025-08-20T03:37:00Z,1.255,103.7,3.2,200,563234567,Tanker
2025-08-20T03:40:00Z,1.254,103.699,3.4,204,563234567,Tanker
2025-08-20T03:43:00Z,1.254,103.699,3.7,202,563234567,Tanker
2025-08-20T03:46:00Z,1.252,103.699,3.4,203,563234567,Tanker
2025-08-20T03:49:00Z,1.251,103.699,2.8,204,563234567,Tanker
2025-08-20T03:52:00Z,1.251,103.698,3.1,209,563234567,Tanker
2025-08-20T03:55:00Z,1.249,103.697,3.4,210,563234567,Tanker
2025-08-20T03:58:00Z,1.248,103.695,2.7,208,563234567,Tanker
2025-08-20T04:01:00Z,1.247,103.695,2.9,203,563234567,Tanker
2025-08-20T04:04:00Z,1.245,103.694,3.3,201,563234567,Tanker
2025-08-20T04:07:00Z,1.244,103.693,2.8,205,563234567,Tanker
2025-08-20T04:10:00Z,1.243,103.693,3.0,202,563234567,Tanker
2025-08-20T04:13:00Z,1.242,103.691,3.3,206,563234567,Tanker
2025-08-20T04:16:00Z,1.24,103.691,3.1,202,563234567,Tanker
2025-08-20T04:19:00Z,1.24,103.69,2.8,199,563234567,Tanker
2025-08-20T04:22:00Z,1.239,103.69,2.7,199,563234567,Tanker
2025-08-20T04:25:00Z,1.237,103.69,3.6,196,563234567,Tanker
2025-08-20T04:28:00Z,1.235,103.69,3.1,200,563234567,Tanker
2025-08-20T04:31:00Z,1.234,103.69,3.0,205,563234567,Tanker
2025-08-20T04:34:00Z,1.233,103.689,2.5,208,563234567,Tanker
2025-08-20T04:37:00Z,1.232,103.689,2.8,205,563234567,Tanker
2025-08-20T04:40:00Z,1.231,103.687,2.5,205,563234567,Tanker
2025-08-20T04:43:00Z,1.23,103.687,2.5,200,563234567,Tanker
2025-08-20T04:46:00Z,1.229,103.688,3.2,198,563234567,Tanker
2025-08-20T04:49:00Z,1.227,103.687,3.3,198,563234567,Tanker
2025-08-20T04:52:00Z,1.226,103.687,2.6,199,563234567,Tanker
2025-08-20T04:55:00Z,1.224,103.686,2.9,202,563234567,Tanker
2025-08-20T04:58:00Z,1.223,103.685,3.4,206,563234567,Tanker
2025-08-20T05:01:00Z,1.222,103.683,3.2,201,563234567,Tanker
2025-08-20T05:04:00Z,1.22,103.682,3.7,206,563234567,Tanker
2025-08-20T05:07:00Z,1.218,103.681,4.2,202,563234567,Tanker
2025-08-20T05:10:00Z,1.217,103.681,4.9,206,563234567,Tanker
2025-08-20T05:13:00Z,1.214,103.68,4.9,201,563234567,Tanker
2025-08-20T05:16:00Z,1.212,103.679,4.5,203,563234567,Tanker
2025-08-20T05:19:00Z,1.209,103.678,4.1,201,563234567,Tanker
2025-08-20T05:22:00Z,1.208,103.677,3.2,201,563234567,Tanker
2025-08-20T05:25:00Z,1.207,103.676,3.4,202,563234567,Tanker
2025-08-20T05:28:00Z,1.206,103.674,3.5,205,563234567,Tanker
2025-08-20T05:31:00Z,1.204,103.674,3.6,205,563234567,Tanker
2025-08-20T05:34:00Z,1.203,103.672,3.5,205,563234567,Tanker
2025-08-20T05:37:00Z,1.201,103.672,3.4,209,563234567,Tanker
2025-08-20T05:40:00Z,1.199,103.672,3.3,212,563234567,Tanker
2025-08-20T05:43:00Z,1.197,103.67,2.7,209,563234567,Tanker
2025-08-20T05:46:00Z,1.196,103.67,3.0,209,563234567,Tanker
2025-08-20T05:49:00Z,1.195,103.67,3.2,214,563234567,Tanker
2025-08-20T05:52:00Z,1.193,103.67,2.9,212,563234567,Tanker
2025-08-20T05:55:00Z,1.192,103.669,3.7,215,563234567,Tanker
2025-08-20T05:58:00Z,1.192,103.669,3.9,219,563234567,Tanker
2025-08-20T06:01:00Z,1.189,103.667,3.9,219,563234567,Tanker
2025-08-20T06:04:00Z,1.189,103.666,3.9,214,563234567,Tanker
2025-08-20T06:07:00Z,1.188,103.665,2.8,211,563234567,Tanker
2025-08-20T06:10:00Z,1.186,103.664,3.5,206,563234567,Tanker
2025-08-20T06:13:00Z,1.183,103.663,3.6,207,563234567,Tanker
2025-08-20T06:16:00Z,1.182,103.663,4.4,205,563234567,Tanker
2025-08-20T06:19:00Z,1.181,103.662,4.1,208,563234567,Tanker
2025-08-20T06:22:00Z,1.179,103.661,4.9,203,563234567,Tanker
2025-08-20T06:25:00Z,1.176,103.661,4.5,203,563234567,Tanker
2025-08-20T06:28:00Z,1.173,103.659,4.2,203,563234567,Tanker
2025-08-20T06:31:00Z,1.171,103.657,4.5,198,563234567,Tanker
2025-08-20T06:34:00Z,1.17,103.657,4.8,201,563234567,Tanker
2025-08-20T06:37:00Z,1.167,103.657,5.4,206,563234567,Tanker
2025-08-20T06:40:00Z,1.165,103.656,5.1,204,563234567,Tanker
2025-08-20T06:43:00Z,1.164,103.654,4.8,209,563234567,Tanker
2025-08-20T06:46:00Z,1.163,103.653,5.1,212,563234567,Tanker
2025-08-20T06:49:00Z,1.161,103.651,5.0,208,563234567,Tanker
2025-08-20T06:52:00Z,1.159,103.65,4.4,210,563234567,Tanker
2025-08-20T06:55:00Z,1.156,103.649,4.8,206,563234567,Tanker
2025-08-20T06:58:00Z,1.154,103.649,4.9,208,563234567,Tanker
2025-08-20T07:01:00Z,1.152,103.648,4.9,210,563234567,Tanker
2025-08-20T07:04:00Z,1.15,103.646,4.6,205,563234567,Tanker
2025-08-20T07:07:00Z,1.148,103.646,4.2,201,563234567,Tanker
2025-08-20T07:10:00Z,1.145,103.646,4.8,205,563234567,Tanker
2025-08-20T07:13:00Z,1.144,103.645,4.7,204,563234567,Tanker
2025-08-20T07:16:00Z,1.141,103.645,4.6,206,563234567,Tanker
2025-08-20T07:19:00Z,1.139,103.643,4.7,207,563234567,Tanker
2025-08-20T07:22:00Z,1.139,103.642,4.4,206,563234567,Tanker
2025-08-20T07:25:00Z,1.137,103.642,4.9,210,563234567,Tanker
2025-08-20T07:28:00Z,1.135,103.641,4.5,206,563234567,Tanker
2025-08-20T07:31:00Z,1.134,103.64,4.5,210,563234567,Tanker
2025-08-20T07:34:00Z,1.132,103.639,5.0,209,563234567,Tanker
2025-08-20T07:37:00Z,1.13,103.638,4.7,208,563234567,Tanker
2025-08-20T07:40:00Z,1.128,103.637,4.9,205,563234567,Tanker
2025-08-20T07:43:00Z,1.127,103.635,4.7,206,563234567,Tanker
2025-08-20T07:46:00Z,1.126,103.634,4.8,210,563234567,Tanker
2025-08-20T07:49:00Z,1.124,103.633,4.6,214,563234567,Tanker
2025-08-20T07:52:00Z,1.122,103.631,4.2,209,563234567,Tanker
2025-08-20T07:55:00Z,1.12,103.629,3.2,205,563234567,Tanker
2025-08-20T07:58:00Z,1.118,103.629,4.0,208,563234567,Tanker
2025-08-20T08:01:00Z,1.116,103.628,3.7,210,563234567,Tanker
2025-08-20T08:04:00Z,1.114,103.628,3.8,210,563234567,Tanker
2025-08-20T08:07:00Z,1.113,103.626,3.1,214,563234567,Tanker
2025-08-20T08:10:00Z,1.111,103.626,3.3,219,563234567,Tanker
2025-08-20T08:13:00Z,1.109,103.624,3.3,214,563234567,Tanker
2025-08-20T08:16:00Z,1.108,103.623,3.5,217,563234567,Tanker
2025-08-20T08:19:00Z,1.107,103.623,3.6,222,563234567,Tanker
2025-08-20T08:22:00Z,1.105,103.623,2.9,217,563234567,Tanker
2025-08-20T08:25:00Z,1.104,103.622,2.8,212,563234567,Tanker
2025-08-20T08:28:00Z,1.103,103.621,3.5,217,563234567,Tanker
2025-08-20T08:31:00Z,1.101,103.62,3.4,222,563234567,Tanker
2025-08-20T08:34:00Z,1.1,103.618,3.0,220,563234567,Tanker
2025-08-20T08:37:00Z,1.1,103.618,2.8,225,563234567,Tanker
2025-08-20T08:40:00Z,1.1,103.618,2.9,227,563234567,Tanker
2025-08-20T08:43:00Z,1.1,103.617,2.6,222,563234567,Tanker
2025-08-20T08:46:00Z,1.1,103.616,2.1,218,563234567,Tanker
2025-08-20T08:49:00Z,1.1,103.615,2.5,214,563234567,Tanker
2025-08-20T08:52:00Z,1.1,103.614,2.8,212,563234567,Tanker
2025-08-20T08:55:00Z,1.1,103.613,3.1,212,563234567,Tanker
2025-08-20T08:58:00Z,1.1,103.612,2.9,209,563234567,Tanker
2025-08-20T09:01:00Z,1.1,103.611,2.4,212,563234567,Tanker
2025-08-20T09:04:00Z,1.1,103.611,1.9,212,563234567,Tanker
2025-08-20T09:07:00Z,1.1,103.61,1.2,217,563234567,Tanker
2025-08-20T09:10:00Z,1.1,103.61,1.0,212,563234567,Tanker
2025-08-20T09:13:00Z,1.1,103.61,1.8,211,563234567,Tanker
2025-08-20T09:16:00Z,1.1,103.61,1.7,216,563234567,Tanker
2025-08-20T09:19:00Z,1.1,103.61,1.8,219,563234567,Tanker
2025-08-20T09:22:00Z,1.1,103.609,1.5,220,563234567,Tanker
2025-08-20T09:25:00Z,1.1,103.609,1.3,225,563234567,Tanker
2025-08-20T09:28:00Z,1.1,103.608,1.3,224,563234567,Tanker
2025-08-20T09:31:00Z,1.1,103.608,1.6,224,563234567,Tanker
2025-08-20T09:34:00Z,1.1,103.607,3.0,226,563234567,Tanker
2025-08-20T09:37:00Z,1.1,103.605,3.3,225,563234567,Tanker
2025-08-20T09:40:00Z,1.1,103.604,3.0,229,563234567,Tanker
2025-08-20T09:43:00Z,1.1,103.602,3.1,224,563234567,Tanker
2025-08-20T09:46:00Z,1.1,103.601,3.4,219,563234567,Tanker
2025-08-20T09:49:00Z,1.1,103.601,3.1,223,563234567,Tanker
2025-08-20T09:52:00Z,1.1,103.6,3.3,226,563234567,Tanker
2025-08-20T09:55:00Z,1.1,103.598,2.6,228,563234567,Tanker
2025-08-20T09:58:00Z,1.1,103.598,2.7,223,563234567,Tanker
2025-08-20T10:01:00Z,1.1,103.597,2.8,224,563234567,Tanker
2025-08-20T10:04:00Z,1.1,103.595,2.9,222,563234567,Tanker
2025-08-20T10:07:00Z,1.1,103.594,2.6,219,563234567,Tanker
2025-08-20T10:10:00Z,1.1,103.593,3.3,218,563234567,Tanker
2025-08-20T10:13:00Z,1.1,103.593,2.9,217,563234567,Tanker
